id,symbol,type,entry,exit_price,pnl,pips,volume,time,exit_time,duration_minutes,strategy,result,comment
4202359179,Volatility 100 Index,SELL,1496.77,1502.16,-2.7,-53900.000000001004,0.5,2025-04-20 00:37:24,2025-04-20 00:42:24,5,,LOSS,Bearishbreakdown
4202359225,Crash 1000 Index,SELL,4888.716,4861.078,5.53,276379.9999999992,0.2,2025-04-20 00:37:26,2025-04-20 06:25:35,348,,WIN,Bearishbreakdown
4202359235,Boom 300 Index,BUY,1954.984,1951.716,-3.27,-32680.00000000029,1.0,2025-04-20 00:37:27,2025-04-20 01:06:13,28,,LOSS,BullishreversalI
4202359242,Jump 10 Index,SELL,88538.63,88634.59,-4.8,-959599.9999999185,0.05,2025-04-20 00:37:29,2025-04-20 00:41:41,4,,LOSS,Bearishbreakdown
4202359250,Jump 50 Index,SELL,37786.91,37324.19,23.14,4627200.000000011,0.05,2025-04-20 00:37:31,2025-04-20 00:57:22,19,,WIN,Bearishbreakdown
4202359325,Jump 100 Index,SELL,2229.8,2261.05,-1.56,-312500.0,0.05,2025-04-20 00:37:33,2025-04-20 01:27:01,49,,LOSS,Bearishbreakdown
4202360129,Volatility 100 Index,SELL,1497.92,1502.16,-2.12,-42400.00000000009,0.5,2025-04-20 00:39:06,2025-04-20 00:42:24,3,,LOSS,Bearishbreakdown
4202360169,Crash 1000 Index,SELL,4880.628,4854.806,5.16,258220.00000000116,0.2,2025-04-20 00:39:10,2025-04-20 06:26:41,347,,WIN,Bearishbreakdown
4202360193,Jump 10 Index,SELL,88576.85,88634.59,-2.89,-577399.9999999069,0.05,2025-04-20 00:39:13,2025-04-20 00:41:41,2,,LOSS,Bearishbreakdown
4202360206,Jump 50 Index,SELL,37813.45,37324.19,24.46,4892599.999999948,0.05,2025-04-20 00:39:15,2025-04-20 00:57:22,18,,WIN,Bearishbreakdown
4202360216,Jump 100 Index,SELL,2229.64,2258.68,-1.45,-290399.99999999965,0.05,2025-04-20 00:39:17,2025-04-20 01:26:53,47,,LOSS,Bearishbreakdown
4202360228,Range Break 100 Index,SELL,56255.1,56458.8,-10.19,-2037000.0000000438,0.05,2025-04-20 00:39:20,2025-04-20 05:33:12,293,,LOSS,Bearishbreakdown
4202362008,Crash 1000 Index,SELL,4881.522,4854.806,5.34,267160.0000000035,0.2,2025-04-20 00:42:16,2025-04-20 06:26:41,344,,WIN,Bearishbreakdown
4202362068,Jump 50 Index,SELL,37806.75,37324.19,24.13,4825599.999999977,0.05,2025-04-20 00:42:20,2025-04-20 00:57:22,15,,WIN,Bearishbreakdown
4202362095,Jump 100 Index,SELL,2233.29,2258.68,-1.27,-253899.99999999872,0.05,2025-04-20 00:42:22,2025-04-20 01:26:53,44,,LOSS,Bearishbreakdown
4202362136,Range Break 100 Index,SELL,56277.1,56458.8,-9.09,-1817000.0000000438,0.05,2025-04-20 00:42:24,2025-04-20 05:33:12,290,,LOSS,Bearishbreakdown
